date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-06-18 04:06:30+00:00,vural_kirez,"BU HAFTA 
#EREGL 
1.8 dolardan 1.66 dolara geriledi
#HEKTS 1.82 dolardan 1.89 dolara yükseldi
#vesbe 0.56 dolardan 0.57 dolara yükseldi 
#sise 1.28 dolardan 1.26 dolara geriledi.

#sasa 2.46 dolardan 2.65 dolara yükseldi #sasapolyester",7,69,1058,False,"['EREGL', 'HEKTS', 'vesbe', 'sise', 'sasa', 'sasapolyester']",
2022-06-18 02:38:14+00:00,HunterBorsa,"#sasa piyasa değeri olarak #eregl geçmiş.
Arz ve talebe akıl sır ermez tabi,birşeye talep ne kadar artarsa değeri o kadar yükselir.
Bana göre piyasa pahalı fiyatlıyor.
Ama hiçkimse piyasadan büyük değil vardır bir bildikleri.",0,1,23,False,"['sasa', 'eregl']",
2022-06-17 23:52:09+00:00,muratkazan55,#sasa #EREGL #hektas güzelleşmesini bırakın artık. Eğer gerçekten üstatsanız yenilerini bulun. Benim adaylarım #zoren #uluun ve #trgyo . Ve eminim hepsi aynı vade de daha çok kazandıracak. #bist100 #bist30 #BORSA #yatırım #uzunvade,2,12,371,False,"['sasa', 'EREGL', 'hektas', 'zoren', 'uluun', 'trgyo', 'bist100', 'bist30', 'BORSA', 'yatırım', 'uzunvade']",
2022-06-17 23:18:52+00:00,SeverBtc,"#eregl alım bandı 23.98 20,46",0,1,29,False,['eregl'],
2022-06-17 22:36:58+00:00,iz_borsa,"Borsa kendini her zaman yeniler , Bildiğini unutturur ve Rüzgarın yönünü doğru tayin edemezsen sürekli savrulursun her savrulmada bir parçan kopar gider..

#bist100 #bist50 #bist30 #borsa #hisse #endeks #sasa #eregl #thyao #kozaa #kozal #akbnk #tavhl #pgsus #tkfen #garan #sıse",1,11,4752,False,"['bist100', 'bist50', 'bist30', 'borsa', 'hisse', 'endeks', 'sasa', 'eregl', 'thyao', 'kozaa', 'kozal', 'akbnk', 'tavhl', 'pgsus', 'tkfen', 'garan', 'sıse']",
2022-06-17 21:40:16+00:00,dikkatlizleyici,"#KRDMD, #EREGL , #XU100 #XU30 ben şunu anlamadım bende kardemir d varda Eregliye baktım bank of çok sayıda mal çıkarmış elinden tamam çıkarsın sorun yokta bu malı neden 34 civarı çıkarmadıda 28'den çıkarıyor malmı bu adamlar...",0,5,28,False,"['KRDMD', 'EREGL', 'XU100', 'XU30']",
2022-06-17 21:33:36+00:00,TTanalizz,"#EREGL 
Arkadaslar bu #hisse hakkinda saxma sapan konusan #hostad denilen adamlar var. 35 ten mal verdi suan 29 vs yazan. Benim maliyetim 7.80 ve 6.85 kadar dusunce sat dediler. Bu hisse baba hisse en fazla 27 lere duser sonra ver elini 50 ler..",1,9,2929,False,"['EREGL', 'hisse', 'hostad']",
2022-06-17 20:18:32+00:00,muratta30627584,Gümbür gümbür geliyoruz #EREGL,0,1,213,False,['EREGL'],
2022-06-17 20:14:16+00:00,FndnFaresi1,Bugün 29.08de #Eregl kuyusuna 25 taş attık.(#akgrt kuyusunu es geçtik bugün 😊) Var bi hayalimiz 🏖,0,5,239,False,"['Eregl', 'akgrt']",
2022-06-17 20:03:21+00:00,babasultan80,Bu #eregl askindan vazgecin kendinizi kandirmayin. Baba sirket lakin fon satisi var ve hunharca satiyo. Nezmanki tahta rhatlar ozmn kumbraalri doldueun. 10 20 lotlarla finansal ozgurluk kazanilmaz. Alim icin acele etmeyin mal bitmez. Bofa herkese veriyo istedigini,0,0,66,False,['eregl'],
