date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-07-23 22:52:36+00:00,Alper_Denizer,"*** ELEŞTİRİ  YAPMAK YASAK ***

-   GOLD_HİSSE 
-   İBRAHİM MERT ŞAHİN

tarafından engellendim..
çok çok hafif ve kibar bir eleştiri yapmıştım.
#bist100 #eregl #sasa #arclk #tuprs #thyao #dohol #alark #kchol #sahol #akbnk #garan",0,0,28,False,"['bist100', 'eregl', 'sasa', 'arclk', 'tuprs', 'thyao', 'dohol', 'alark', 'kchol', 'sahol', 'akbnk', 'garan']",
2022-07-23 22:29:11+00:00,bigborsa,"Recep gidiyor mu?

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #KRDMD #SKBNK #TCELL #KARSN #TTKOM #VAKBN #TAVHL #GLYHO #DOHOL #AKSA #PGSUS #KONKA #ARCLK #ALARK #usd #bagfs #dolar #eur",0,0,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'KRDMD', 'SKBNK', 'TCELL', 'KARSN', 'TTKOM', 'VAKBN', 'TAVHL', 'GLYHO', 'DOHOL', 'AKSA', 'PGSUS', 'KONKA', 'ARCLK', 'ALARK', 'usd', 'bagfs', 'dolar', 'eur']",
2022-07-23 22:20:46+00:00,davutgunduz1907,"Yakıt verimliliği ve elektrikli araçlardaki gelişmeler nedeniyle 2018 ve 2050 yılları arasında küresel petrol talebinin %47 düşeceğini tahmin ediyor. Elektrikli araçlar için elektrik, ağırlıklı olarak yenilenebilir kaynaklar ve doğalgazdan karsılanacak
#tuprs #petkm #basgz #ntgaz",0,1,186,False,"['tuprs', 'petkm', 'basgz', 'ntgaz']",
2022-07-23 18:13:29+00:00,TraderBroo,"Haftalık Liste Dışı Seans İçi Vurguladıklarımızdan
#ISFIN-#GARAN-#BAGFS-#YEOTK
#KLKIM-#TTKOM-#KRVGD-#TAVHL
#CIMSA-#KTSKR-#TUPRS-#ERCB
#SKBNK-#GEREL-#TKFEN-#ULUFA
#EGGUB-#AGHOL-#KLGYO-#DYOBY
Güzel Getiriler Sağladılar
RT ve Beğenilerinizi Bekliyorum👍👍
KesinlikleY.T.D.
🧿🍀🙏👍👋",16,173,65621,False,"['ISFIN', 'GARAN', 'BAGFS', 'YEOTK', 'KLKIM', 'TTKOM', 'KRVGD', 'TAVHL', 'CIMSA', 'KTSKR', 'TUPRS', 'ERCB', 'SKBNK', 'GEREL', 'TKFEN', 'ULUFA', 'EGGUB', 'AGHOL', 'KLGYO', 'DYOBY']",
2022-07-23 17:21:20+00:00,baba_ve_kizi,"Ne zamandır anket yapmıyorduk arkadaşlar
Temettü emeklilisi olduğunuzda hedefiniz aylık kaç asgari ücret bugünün sartlariyla

#bist100 #BIST30 #EREGL #sasa #hekts #kontr #aksa #froto #tuprs #temettueemekliliği #hisse #THYAO #BIMAS #DolarTL #endeks #emeklilik #anket #BorsaIstanbul",1,0,449,False,"['bist100', 'BIST30', 'EREGL', 'sasa', 'hekts', 'kontr', 'aksa', 'froto', 'tuprs', 'temettueemekliliği', 'hisse', 'THYAO', 'BIMAS', 'DolarTL', 'endeks', 'emeklilik', 'anket', 'BorsaIstanbul']",
2022-07-23 09:31:21+00:00,ZaferIn27193849,"#tuprs, bilanço öncesi bir hareket olur koç soguk havaları seviyor belli ,bilanço sonrası tehlike patlıyıcı madde,YTD",0,1,55,False,['tuprs'],
2022-07-23 08:19:12+00:00,vbeyri83,Bilanço dönemi yaklaşıyor. Bilançosu kuvvetli gelebilecek şirketler : #sasa #kords #froto #asuzu #tuprs #egeen #sahol #eregl #sıse #alark #aksen,5,10,12,False,"['sasa', 'kords', 'froto', 'asuzu', 'tuprs', 'egeen', 'sahol', 'eregl', 'sıse', 'alark', 'aksen']",
2022-07-23 07:06:35+00:00,_bulltrader_,"Ortalama bir traderın insani yönü onun en büyük düşmanıdır.. 

Finansal piyasalarda duygulara yer yoktur.. 

#bist100 #thyao #asels #akbnk #petkm #tuprs",0,4,1920,False,"['bist100', 'thyao', 'asels', 'akbnk', 'petkm', 'tuprs']",
2022-07-23 06:27:10+00:00,TemettuUv,"En beğendigim büyüme hisseleri serisi 1'incisi:1)#froto🎯,2)#sıse✍,3)#logo🎯,4)#arclk✍,5)#sasa🎯,6)#kords✍,7)#vesbe🎯,8)#tuprs✍,9)#ttrak🎯,10)#hekts.Gelecekte uzun vadede bu hisseler bambaşka yerlerde olur diye inanıyorum.",28,293,4942,False,"['froto', 'sıse', 'logo', 'arclk', 'sasa', 'kords', 'vesbe', 'tuprs', 'ttrak', 'hekts']",
2022-07-22 23:06:22+00:00,SystemTrade3,"Bizler SystemTrade ekibi olarak kendi yazdığımız taramalarımız ile borsanıza renk katmayı (bolca yeşillik inşallah) planlıyoruz ✅💵💰

Takip edip, bildirimleri açanlar kazanacak ⏳⏰

#thyao #sise #ekgyo #eregl #sahol #odas #kchol #uluun #tuprs #asels #sasa #tkfen #alark #akbnk",7,14,41,False,"['thyao', 'sise', 'ekgyo', 'eregl', 'sahol', 'odas', 'kchol', 'uluun', 'tuprs', 'asels', 'sasa', 'tkfen', 'alark', 'akbnk']",
2022-07-22 20:25:00+00:00,kydostuayazatam,"Güzel bir haftayı geride bıraktık.

Noktayı koyan #ensri ye teşekkür ederiz 💪🏻💪🏻 

Herkese iyi hafta sonları 🙏🏻

#XU100 #BIST30 #endex #bist100
#borsa #BorsaIstanbul #eregl #thyao #tuprs #sise #karsn #garan #AKBNK #krdmd #tkfen",1,1,10,False,"['ensri', 'XU100', 'BIST30', 'endex', 'bist100', 'borsa', 'BorsaIstanbul', 'eregl', 'thyao', 'tuprs', 'sise', 'karsn', 'garan', 'AKBNK', 'krdmd', 'tkfen']",
2022-07-22 15:49:09+00:00,GuppusT,"#haftalık Z raporu
#ıntem %16.54
#kgyo%16
#yeotk %10.95
#petkin%8.60
#tuprs%8.85
#ısctr%9.75
#bagfas%8.80
#arzum%4.50
#bımas%3.35
#elite %0.50
#sayas tırt
#brlsm tırt.",0,0,40,False,"['haftalık', 'ıntem', 'kgyo', 'yeotk', 'petkin', 'tuprs', 'ısctr', 'bagfas', 'arzum', 'bımas', 'elite', 'sayas', 'brlsm']",
2022-07-22 15:29:50+00:00,haberyatirim,"“Rusya-Ukrayna gerginliğine bağlı olarak artan petrol fiyatlamaları, ürün marjlarında yüksek karlılığa sebebiyet verecektir. Orta distilat talebinin öncülüğünde #TUPRS’tan güçlü faaliyet karlılığı ve son yılların öne çıkan finansallarını açıklamasını bekliyoruz.”",1,15,5379,False,['TUPRS'],
2022-07-22 15:18:10+00:00,bigborsa,"Super bir hafta oldu. Tatilden once %150 maldaydim. Hisse, viop, BES hisse fonlar, kredili islemler. 

Herkesi onceden uyardik. 

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #usd #dolar",0,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'usd', 'dolar']",
2022-07-22 14:24:41+00:00,algotrader44,"#XU100 #bist100 #x30yvade #thyao #garan #EREGL #kchol #krdmd #tuprs #hekts #sasa #asesl #kchol #kozal #sokm #tkfen #vestl #tcell #ttkom #GUBRF 
Palaya 100 Defa Söyledim
Sırtına Bindim Dedim
Sen Nereye Ben Oraya 
Şimdilik iyi Geçiniyoruz
Nazar Değmez İnşallah
Akşama Görüşeceğiz",0,4,381,False,"['XU100', 'bist100', 'x30yvade', 'thyao', 'garan', 'EREGL', 'kchol', 'krdmd', 'tuprs', 'hekts', 'sasa', 'asesl', 'kchol', 'kozal', 'sokm', 'tkfen', 'vestl', 'tcell', 'ttkom', 'GUBRF']",
2022-07-22 14:23:20+00:00,Erdem_Kaynar_,"Geçen çeyrekte beklentilerin altında kalmasına rağmen bu dönem iyi sonuçlar açıklayacağını düşündüğüm #TUPRS 'ı 247,80₺ fiyat ile portföyüme ekledim. Bilanço sonrası FK tahminim 8'in altında.",0,19,2571,False,['TUPRS'],
2022-07-22 14:04:46+00:00,TeknikAvcisi,"#tuprs 
Geldi mi tuprs 255 lerden 248 247 lere dün de bugünde",0,26,2653,False,['tuprs'],
2022-07-22 14:00:51+00:00,bigborsa,"Bunlar

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #KRDMD #SKBNK #TCELL #KARSN #TTKOM #VAKBN #TAVHL #GLYHO #ISGYO #DOHOL #AKSA #PGSUS #KONKA #ARCLK #ALARK #usd #zoren #bagfs #dolar #eur",1,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'KRDMD', 'SKBNK', 'TCELL', 'KARSN', 'TTKOM', 'VAKBN', 'TAVHL', 'GLYHO', 'ISGYO', 'DOHOL', 'AKSA', 'PGSUS', 'KONKA', 'ARCLK', 'ALARK', 'usd', 'zoren', 'bagfs', 'dolar', 'eur']",
2022-07-22 13:35:59+00:00,TeknikAvcisi,"#tuprs 248 255  sonrası 250 249 turlara devam
#eregl 2780 2816   28.02  28.40 turalara devam 
#froto 260 270   265 271 turlara devam 
#toaso 63 66 
#asels #arclk daha istediğimiz tam olması    ya nasip",2,30,2653,False,"['tuprs', 'eregl', 'froto', 'toaso', 'asels', 'arclk']",
2022-07-22 13:35:52+00:00,tmrsvm,"Tüplü dalacagız #viop30 #bist100 #BIST30 #viop30
#x30yvade #xu100 #EREGL #petkm #TKFEN #sasa #GARAN #TUPRS #isctr #thyao #HEKTS #froto #ISCTR #garan #ostim #huner #gwind #asuzu",0,2,195,False,"['viop30', 'bist100', 'BIST30', 'viop30', 'x30yvade', 'xu100', 'EREGL', 'petkm', 'TKFEN', 'sasa', 'GARAN', 'TUPRS', 'isctr', 'thyao', 'HEKTS', 'froto', 'ISCTR', 'garan', 'ostim', 'huner', 'gwind', 'asuzu']",
2022-07-22 11:46:51+00:00,AYDIN1969ARSLAN,251.70 üzerinde kalmalı yoksa daha düşebilir Kendime nottur yatırım tavsiyesi değildir #TUPRS,0,0,4,False,['TUPRS'],
2022-07-22 11:43:27+00:00,etkinpiyasa,"Ünlü Co’nun güçlü bilanço beklediği şirketler;
#ALARK 1813% (Net Kar Artışı)
#TUPRS  306%
#SAHOL 293%
#KCHOL 254%
#DOAS 225%
#FROTO 215%
#SISE 179%
#EREGL 128%
#AYGAZ 121%",0,6,55,False,"['ALARK', 'TUPRS', 'SAHOL', 'KCHOL', 'DOAS', 'FROTO', 'SISE', 'EREGL', 'AYGAZ']",
2022-07-22 09:35:03+00:00,borsakoleksiyon,"22.07.2022 Günlük Alımlar;
2 Adet #froto
32 Adet #eregl
6 Adet #sise  

22.07.2022 Toplam Hisse Sayısı;
253 #froto  🚙
1600 #eregl⛓ 
150 #tuprs   🔋
806 #sise   🍶

🚧 Bugünlük dükkan kapanmıştır 🚧",0,7,368,False,"['froto', 'eregl', 'sise', 'froto', 'eregl', 'tuprs', 'sise']",
2022-07-22 08:37:02+00:00,KANLIDENKLEM2,"#sasa #Hektas #arcelik #eregl #TUPRS bütün alımlarımı 1 lot bile olsa kaç TL fiyat olursa olsun yabancı satışı olurken (bofa,teb,citi) yapacağım ve yalnızca gücüm yettiğince alım yapacağım YTD",0,108,2146,False,"['sasa', 'Hektas', 'arcelik', 'eregl', 'TUPRS']",
2022-07-22 08:21:04+00:00,omurcansari,"duyduğunuz tekil başarı hikayelerinden 'demek ki bu işler böyle oluyor' diyip genelleme yapmak yanlıştır.

tek bir örnekten genele giderseniz çok temel bir mantık hatası yapmış olursunuz.

#temettü #FROTO #EREGL #TOASO #SİSE #TTRAK #ARCLK #TUPRS #bist #borsa #yatırım",0,1,91,False,"['temettü', 'FROTO', 'EREGL', 'TOASO', 'SİSE', 'TTRAK', 'ARCLK', 'TUPRS', 'bist', 'borsa', 'yatırım']",
2022-07-22 07:42:30+00:00,TRADERDOLLARS,#tuprs 252.7 stoplu takip listemize aliyoruz,0,0,9,False,['tuprs'],
2022-07-22 07:23:50+00:00,M_ilker06,Seyir karîsık.Abd faiz artırımina kadar bana müsaade.Avrupa endekslerinin kafası karısık. Bizi de terse düşürebilir. Ancak biz döviz ve enflasyon endeksli çıkabiliriz. Bilancolar fiyatlanîr #usdtry #eurtry karşısinda gücleniyor.Bakalım. #thyao #sise #ekgyo #garan #tuprs #petkm,1,4,1188,False,"['usdtry', 'eurtry', 'thyao', 'sise', 'ekgyo', 'garan', 'tuprs', 'petkm']",
2022-07-22 07:14:17+00:00,ToluaySenay,"Garanti BBVA Yatırım, Tekfen'i 27,00 TL HF ve ""Endekse Paralel Getiri"" tavsiyesiyle model portföyüne ekledi #TKFEN
Model Portföy ve hedef fiyatlar(TL)
#AEFES 50,50
#BIMAS 120,00
#ISCTR 6,65
#KOZAL 212,50
#SAHOL 30,60
#SISE 25,40
#THYAO 76,50
#TSKB 2,90
#TUPRS  350,00
#YKBNK  6,10",0,14,2587,False,"['TKFEN', 'AEFES', 'BIMAS', 'ISCTR', 'KOZAL', 'SAHOL', 'SISE', 'THYAO', 'TSKB', 'TUPRS', 'YKBNK']",
2022-07-22 07:08:21+00:00,borsa_curve,Türkiyede gelir adaletsizliğindeki en büyük sorun; şirketlerin elde ettikleri kar  rakamlarıyla verdikeri zam oranları arasındaki eşitsizlik.Yıllık bazda karlılığını %500 arttırmış bir firma neden çalışanlarına %30 maaş zammı yapar? #borsa #garan #thyao #eregl #tuprs #petkm,0,1,2647,False,"['borsa', 'garan', 'thyao', 'eregl', 'tuprs', 'petkm']",
2022-07-22 06:43:01+00:00,Ekonomikuss,"Son günlerde yabancı oranı sürekli düşen hisselerden 5 tanesi; #ANHYT:10 gün, #DGGYO:10 gün, #TUPRS:10 gün, #ARCLK:9 gün, #ENJSA:8 gündür yabancı oranları sürekli düşüş gösteriyor.",0,0,830,False,"['ANHYT', 'DGGYO', 'TUPRS', 'ARCLK', 'ENJSA']",
2022-07-22 06:41:29+00:00,TeknikAvcisi,"#bist100 
2505 2500 destekler 2480 e kadar düzeltme normal. 2470 2450 altında  Haftalık kapanışlar olmasın
#eregl
2780 2770 2750 destekler 2750 altı kapanış yada süreler sinyal çakar 27 lere ytd.
2820 2830 2850 2890 dirençler 
#tuprs 
 248 245 242 destekler
251 253 255 direnç",1,25,2653,False,"['bist100', 'eregl', 'tuprs']",
2022-07-22 06:30:23+00:00,mdtemettu,"Subat 2022 ayında başladığım #temettüemekliliği yolunda ana hisselerim olan #vesbe ve #eregl ilk hedefe bu ay ulaştı şimdi stratejim gereği 3. Ana hisseyi belirlemem lazım ben #froto diye düşünüyorum sizce hangisi ❓️

#tuprs #sise #aksa #yksln #ismen #gwind #enjsa #miatk #egser",1,4,249,False,"['temettüemekliliği', 'vesbe', 'eregl', 'froto', 'tuprs', 'sise', 'aksa', 'yksln', 'ismen', 'gwind', 'enjsa', 'miatk', 'egser']",
2022-07-22 06:26:53+00:00,YFinansman,"#BIST'te dün gerçekleşen #açığasatış işlemlerinin toplam #XU050 işlem hacmine oranı %17.2. Açığa satış işlem yoğunluğunda önceki güne göre artış gözlemliyoruz.  
Açığa satışa en çok konu olan ilk 5 şirket ise #THYAO, #EKGYO, #TUPRS, #SISE ve #EREGL oldu.",1,18,59723,True,"['BIST', 'açığasatış', 'XU050', 'THYAO', 'EKGYO', 'TUPRS', 'SISE', 'EREGL']",
2022-07-22 06:24:24+00:00,dinamikyatirim_,"Günaydın
Havacılık dışında iyi bilançoların geleceği sektörler ve öne çıkması muhtemel şirketler:

Elektrik
#Alark #Aksen #Gwind
Gıda
#Mgros #Bizim
Otomotiv
#Doas #Froto
Petrol&amp;Gaz
#Tuprs #Aygaz
Sanayi
#Sise",3,24,2356,False,"['Alark', 'Aksen', 'Gwind', 'Mgros', 'Bizim', 'Doas', 'Froto', 'Tuprs', 'Aygaz', 'Sise']",
2022-07-22 05:23:09+00:00,dmrtssemre,"#sayas #mavi #bossa #tukas #yksln #tuclk #tuprs #egeen #cemts #acsel #alka #jants 

Bunlar da benim, iyi kötü takip ettiğim, güçlü bilanço beklediklerim ☺️",1,9,2351,False,"['sayas', 'mavi', 'bossa', 'tukas', 'yksln', 'tuclk', 'tuprs', 'egeen', 'cemts', 'acsel', 'alka', 'jants']",
2022-07-21 20:18:37+00:00,WormGraphic,"BOTAŞ in aldığı kredi miktarı tüyler ürpertici.🍐🥒🍌🍆🔪🧭..bir de #CSD 900 iken 😔
#aygaz #tuprs #ntgaz 
Yaz yeni gelmişken ; Allah bu kış(görmek nasip olursa) bize yardım etsin",0,0,233,False,"['CSD', 'aygaz', 'tuprs', 'ntgaz']",
2022-07-21 20:11:41+00:00,finansalyazar,"2. Çeyrek bilanço özelinde #thyao #tuprs ve #sahol ün çok iyi bilanço açıklamasını bekliyorum.
Bu çeyrek özelinde #eregl #isdmr ve #froto nun da iyi bilanço açıklamasını beklesem de bu şirketlerin ""ılımlı"" resesyon fiyatlamasına tabii tutulduğunu düşünüyorum. Beyaz eşyalar vasat",10,314,31206,False,"['thyao', 'tuprs', 'sahol', 'eregl', 'isdmr', 'froto']",
2022-07-21 19:19:45+00:00,HalkaArzStore,"#KRPLS 💥KOROPLAST TEM. VE AMB. ÜRÜN. SAN VE DIŞ TİC. A.Ş.
Halka Arzına Katılacakmısınız?

#klrho #conse #isctr #ostim #garan #asels #eregl #froto #tuprs #fener #kchol #pgsus #odas #dardl #crfsa #ostim #doco #dolar #ykbnk #sahol #durdo #isfin #polho #katmr #akbnk #parsn #tezol",1,6,402,False,"['KRPLS', 'klrho', 'conse', 'isctr', 'ostim', 'garan', 'asels', 'eregl', 'froto', 'tuprs', 'fener', 'kchol', 'pgsus', 'odas', 'dardl', 'crfsa', 'ostim', 'doco', 'dolar', 'ykbnk', 'sahol', 'durdo', 'isfin', 'polho', 'katmr', 'akbnk', 'parsn', 'tezol']",
2022-07-21 19:10:05+00:00,FinansDunyamm,"Döviz Yükselişinden Pozitif Etkilenebilecek Şirketler:

• #ASELSN
• #SAHOL
• #EREGL
• #AKSA
• #HEKTS 
• #SİSE
• #FROTO
• #ARCLK
• #TUPRS
• #TTKOM
• #EGEEN
• #ALARK
• #TCELL
• #ULKER
• #AEFES
• #EGSER
• #DOHOL",3,13,32,False,"['ASELSN', 'SAHOL', 'EREGL', 'AKSA', 'HEKTS', 'SİSE', 'FROTO', 'ARCLK', 'TUPRS', 'TTKOM', 'EGEEN', 'ALARK', 'TCELL', 'ULKER', 'AEFES', 'EGSER', 'DOHOL']",
2022-07-21 18:51:22+00:00,algotrader44,"#krdmd #tuprs #hekts #sasa #asesl #kchol #kozal  #tkfen #vestl #ttkom #tursg #ecilc #kozal #gubrf #oyakc #dohol #tcell #isgyo #karsn #garan #mgros
Robotik İşlem Yapan Arkadaşlar
Durumlar Nasıl?
Bu Volatil Piyasada Robotlar Başarılı Olabiliyormu?
Duygular Devreye Giriyormu?",0,4,381,False,"['krdmd', 'tuprs', 'hekts', 'sasa', 'asesl', 'kchol', 'kozal', 'tkfen', 'vestl', 'ttkom', 'tursg', 'ecilc', 'kozal', 'gubrf', 'oyakc', 'dohol', 'tcell', 'isgyo', 'karsn', 'garan', 'mgros']",
2022-07-21 18:35:09+00:00,trader_black34,"#tspor 4,51

Eski dostum, ne endeksin düşüşünü ne #fener in -%4,79 düşmesine ayak uydurdu. Benim için buralar dip aşağısı pek olmaz diyor. Benden demesi.

#bist100 #xu100 #ekgyo #garan #halkb #akbnk #tuprs #eregl #thyao #akcns #asels #ttrak #kervt #mtrks #bjkas #fener #gsray",0,3,957,False,"['tspor', 'fener', 'bist100', 'xu100', 'ekgyo', 'garan', 'halkb', 'akbnk', 'tuprs', 'eregl', 'thyao', 'akcns', 'asels', 'ttrak', 'kervt', 'mtrks', 'bjkas', 'fener', 'gsray']",
2022-07-21 18:32:59+00:00,trader_black34,"Bunun yanında favori hissem şuan için #rubns 14,87

Düşüşler hacimsiz, istediklerinde çok hızlı yukarı çekiyorlar. 

14,65 (-%1,4) ve 14,22 (-%4,3) sıralı destekler.

#bist100 #xu100 #ekgyo #garan #halkb #akbnk #tuprs #eregl #thyao #akcns #asels #ttrak #sasa #deva #ozkgy #odas",0,3,957,False,"['rubns', 'bist100', 'xu100', 'ekgyo', 'garan', 'halkb', 'akbnk', 'tuprs', 'eregl', 'thyao', 'akcns', 'asels', 'ttrak', 'sasa', 'deva', 'ozkgy', 'odas']",
2022-07-21 15:58:20+00:00,ZaferIn27193849,"bilanço süper gelecek hisseler,#tuprs,#kozaa,#tavhl,#toaso,#ccola,#ykbnk,#ttkom,YTD",1,10,55,False,"['tuprs', 'kozaa', 'tavhl', 'toaso', 'ccola', 'ykbnk', 'ttkom']",
2022-07-21 15:36:07+00:00,dmrtssemre,"Güçlü bilanço beklentisi, yatırımları, bana göre iskontolu oluşu nedenleriyle #tukas portföye eklendi.

Portföy son durum #mavi #tukas #tuclk #sasa #hekts #yksln #bossa oldu.

Oğlumun portföyde bilindiği üzere değişiklik yok #eregl #tuprs #vesbe devam.",1,15,2351,False,"['tukas', 'mavi', 'tukas', 'tuclk', 'sasa', 'hekts', 'yksln', 'bossa', 'eregl', 'tuprs', 'vesbe']",
2022-07-21 15:33:20+00:00,algotrader44,"#krdmd #tuprs #hekts #sasa #asesl #kchol #kozal  #tkfen #vestl #ttkom #tursg #ecilc #kozal #gubrf #oyakc #dohol #tcell #isgyo #karsn #garan #mgros
Günü Yatay Artı ile Kapattık
Yani Dünkü Güzel Zararın 
Düzeltmesi veya Tepkisi
Kazanç Yataya Sardı
Dip Çalışması Yapıyor Diyelim",0,3,381,False,"['krdmd', 'tuprs', 'hekts', 'sasa', 'asesl', 'kchol', 'kozal', 'tkfen', 'vestl', 'ttkom', 'tursg', 'ecilc', 'kozal', 'gubrf', 'oyakc', 'dohol', 'tcell', 'isgyo', 'karsn', 'garan', 'mgros']",
2022-07-21 15:13:00+00:00,198iki,"Kim hangi hisseyi övse ikna oluyorum. Keşke param olsa da hepsinden çok alayım diyorum. O kadar kaliteli,havalı, karizmatik, güzel şirketler var ki. Normalde kapışılması lazım. Ama bir şeyler eksik ne acaba? Güven mi...
#eregl #vesbe #sise #tuprs #froto #Temettü #bist",0,20,1254,False,"['eregl', 'vesbe', 'sise', 'tuprs', 'froto', 'Temettü', 'bist']",
2022-07-21 14:40:26+00:00,degerysn,"Aracı Kurumlar 2. çeyrek beklentilerini açıklamaya başladılar.

Özellikle #tuprs #thyao ve #sahol de ciddi beklentiler var.

Hisse fiyatından çok lütfen bilançolara odaklanalım.",4,349,38993,False,"['tuprs', 'thyao', 'sahol']",
2022-07-21 14:37:06+00:00,EnfalX,#tuprs #froto sizdeyim son 20 dk :),0,3,473,False,"['tuprs', 'froto']",
2022-07-21 13:32:47+00:00,degerysn,"2. çeyrek güçlü kar beklediğim şirketler;

#THYAO #SİSE #SAHOL #GARAN #ALARK #AKSA #TUPRS #LOGO #CEMTS #EREGL #AKBNK",35,419,38993,False,"['THYAO', 'SİSE', 'SAHOL', 'GARAN', 'ALARK', 'AKSA', 'TUPRS', 'LOGO', 'CEMTS', 'EREGL', 'AKBNK']",
2022-07-21 12:26:49+00:00,Arzu6235,#tkfen 27 #tuprs  280  beklersen   tabiki    ytd,0,57,65858,False,"['tkfen', 'tuprs']",
2022-07-21 12:23:54+00:00,Arzu6235,#tkfen #tuprs    kıymetli hisseler   değerini bilin   bence  bunların  ytd,0,84,65858,False,"['tkfen', 'tuprs']",
2022-07-21 12:21:04+00:00,kuzeyborsa,"Bugün #tuprs tahtasında ne oynuyorlar ama...
Maksadın beni sevmek değil, maksadın bana istanbulu göstermek..
Bırak İstanbul düşlerimde kalsın, Beyoğlu ben olmasam da güzel :))))",0,6,4170,False,['tuprs'],
2022-07-21 11:56:22+00:00,Gamze6835,İstediği kadar iş bankası portföy den çıkarsın froto arçelik üretime devam ediyor. Ayrıca hisselerine sahip çıkıyor koç gurubu #froto #otkar #toasa #tatgd  #tuprs #arclk #enjsa #ttrak,3,35,2839,False,"['froto', 'otkar', 'toasa', 'tatgd', 'tuprs', 'arclk', 'enjsa', 'ttrak']",
2022-07-21 11:26:00+00:00,KTrade48,"#borsa da yataylık söz konusu. Yüzde 5 civarı yükselişler olunca boğalar gaza geliyor. Tersi olunca ayılar.
Bu yatay piyasada emtialara bağlı ürenlere #tuprs gibi short,
Sene başından beri prim yapmamış ve teknik kırılımları olan #tkfen gibi kağıtlara alım yapmak iyi bir strateji",0,3,28,False,"['borsa', 'tuprs', 'tkfen']",
2022-07-21 11:17:21+00:00,UmutDemirBorsa,"Takip Liste - 21 . 07 . 2022 / 18 hisse

Devam &gt; 
#ACSEL #GWIND #EGSER #KORDS 
#MAVI #SASA #SISE #TATGD 
#TUPRS #ULUUN #YKBNK  

Yeni /Tekrar &gt; 
#ALKA #AEFES #KRDMA #SMRTG 
#OZKGY #OTKAR #TCELL",8,154,19630,False,"['ACSEL', 'GWIND', 'EGSER', 'KORDS', 'MAVI', 'SASA', 'SISE', 'TATGD', 'TUPRS', 'ULUUN', 'YKBNK', 'ALKA', 'AEFES', 'KRDMA', 'SMRTG', 'OZKGY', 'OTKAR', 'TCELL']",
2022-07-21 10:50:08+00:00,GokhanYUZER,"#sasa #thyao #eregl #hekts #odas #tavhl #garan #petkm #tuprs #usdtry #eurtry #BIST #faiz 

10 DK sonra açıklanacak PPK beklentim....",0,0,5990,False,"['sasa', 'thyao', 'eregl', 'hekts', 'odas', 'tavhl', 'garan', 'petkm', 'tuprs', 'usdtry', 'eurtry', 'BIST', 'faiz']",
2022-07-21 10:48:35+00:00,captainjacksprr,"Endeks yatay negatifken yazıp çiziyorum, sonra vay efendim endeks kalktı da ortaya çıktı olmasın 🤣🤣

Testere piyasanın hastasıyız efem, volatilitesi yüksek endeksin tadı yok, ne alsan gidiyor zaten 🥶🥶

#xu100 #xu030 #viop #btc #tuprs #hekts #sasa #pgsus #tavhl #tmsn #toaso",2,20,986,False,"['xu100', 'xu030', 'viop', 'btc', 'tuprs', 'hekts', 'sasa', 'pgsus', 'tavhl', 'tmsn', 'toaso']",
2022-07-21 10:47:43+00:00,mytrendyfriend,#tuprs dün %4 sonrasında kar satışları devam ediyor,0,1,8035,False,['tuprs'],
2022-07-21 10:29:08+00:00,bigborsa,"MB faizini kimse umursamaz. #ECB %0,50 faiz artisi yapabilir. #EUR/#USD biraz guclenir, Turkiye ihracati #Euro ile yapiyor, enerjiyi #USD ile aliyor. Yani #ECB faiz artirirsa fena olmaz. Bugun bunlari bekliyor piyasa.

#viop #xu030 #asels #tuprs #vestl #arclk #klmsn #dolar #gbp",1,7,11448,False,"['ECB', 'EUR', 'USD', 'Euro', 'USD', 'ECB', 'viop', 'xu030', 'asels', 'tuprs', 'vestl', 'arclk', 'klmsn', 'dolar', 'gbp']",
